csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/none,csv-accuracy/micro,csv-train_loss_epoch
15,0.04471500217914581,305,,,,,
15,0.017033157870173454,306,,,,,
15,0.014758721925318241,307,,,,,
15,0.0499008446931839,308,,,,,
15,0.011588677763938904,309,,,,,
15,0.008165240287780762,310,,,,,
15,0.010158517397940159,311,,,,,
15,0.028342995792627335,312,,,,,
15,0.023463226854801178,313,,,,,
15,0.038863345980644226,314,,,,,
15,0.018527351319789886,315,,,,,
15,0.042924121022224426,316,,,,,
15,0.014403240755200386,317,,,,,
15,0.051218871027231216,318,,,,,
15,0.017912983894348145,319,,,,,
,,45,0.0013102281372994184,,,,
,,46,0.0012549287639558315,,,,
,,47,0.016236785799264908,,,,
15,,319,,0.004273419734090567,,,
15,,319,,,0.9791666865348816,0.9791666865348816,0.026734542101621628
16,0.015103929676115513,320,,,,,
16,0.060166433453559875,321,,,,,
16,0.0229492150247097,322,,,,,
16,0.0178847499191761,323,,,,,
16,0.029723480343818665,324,,,,,
16,0.03884252905845642,325,,,,,
16,0.03210628777742386,326,,,,,
16,0.05811113864183426,327,,,,,
16,0.01625497080385685,328,,,,,
16,0.026722587645053864,329,,,,,
16,0.015839967876672745,330,,,,,
16,0.010042582638561726,331,,,,,
16,0.02777545154094696,332,,,,,
16,0.026924405246973038,333,,,,,
16,0.027366207912564278,334,,,,,
16,0.009009698405861855,335,,,,,
16,0.031845949590206146,336,,,,,
16,0.012196262367069721,337,,,,,
16,0.02824927493929863,338,,,,,
16,0.019714558497071266,339,,,,,
,,48,0.0010786928469315171,,,,
,,49,0.0008094651857391,,,,
,,50,0.013351669535040855,,,,
16,,339,,0.0034255969803780317,,,
16,,339,,,0.9791666865348816,0.9791666865348816,0.026341482996940613
17,0.013852241449058056,340,,,,,
17,0.032158564776182175,341,,,,,
17,0.02235657349228859,342,,,,,
17,0.016193406656384468,343,,,,,
17,0.02299216389656067,344,,,,,
17,0.022962085902690887,345,,,,,
17,0.038648173213005066,346,,,,,
17,0.010488427244126797,347,,,,,
17,0.008469557389616966,348,,,,,
17,0.01018877886235714,349,,,,,
17,0.01834884099662304,350,,,,,
17,0.013173725455999374,351,,,,,
17,0.020173337310552597,352,,,,,
17,0.0044078403152525425,353,,,,,
17,0.02330031804740429,354,,,,,
17,0.00801672413945198,355,,,,,
17,0.042258121073246,356,,,,,
17,0.033363983035087585,357,,,,,
17,0.01938682422041893,358,,,,,
17,0.023440316319465637,359,,,,,
,,51,0.0008507122402079403,,,,
,,52,0.0007707310141995549,,,,
,,53,0.014306001365184784,,,,
17,,359,,0.003509777830913663,,,
17,,359,,,0.9791666865348816,0.9791666865348816,0.020209001377224922
18,0.0298551507294178,360,,,,,
18,0.03385487198829651,361,,,,,
18,0.036364808678627014,362,,,,,
18,0.028040291741490364,363,,,,,
18,0.005724073853343725,364,,,,,
18,0.011281056329607964,365,,,,,
18,0.009875068441033363,366,,,,,
18,0.008089353330433369,367,,,,,
18,0.03057347983121872,368,,,,,
18,0.04004453122615814,369,,,,,
18,0.018082527443766594,370,,,,,
18,0.0079557616263628,371,,,,,
18,0.03739139065146446,372,,,,,
18,0.014015194959938526,373,,,,,
18,0.011416645720601082,374,,,,,
18,0.025465555489063263,375,,,,,
18,0.009782260283827782,376,,,,,
18,0.014230737462639809,377,,,,,
18,0.011209104210138321,378,,,,,
18,0.019145697355270386,379,,,,,
,,54,0.0005391347222030163,,,,
,,55,0.0004407601081766188,,,,
,,56,0.011375403963029385,,,,
18,,379,,0.0026670389343053102,,,
18,,379,,,0.9791666865348816,0.9791666865348816,0.02011987939476967
19,0.01682407222688198,380,,,,,
19,0.01724369451403618,381,,,,,
19,0.035272885113954544,382,,,,,
19,0.0256978590041399,383,,,,,
19,0.027020307257771492,384,,,,,
19,0.0213411133736372,385,,,,,
19,0.03047160618007183,386,,,,,
19,0.011753546074032784,387,,,,,
19,0.011040549725294113,388,,,,,
19,0.03236132115125656,389,,,,,
19,0.01973731815814972,390,,,,,
19,0.005980643909424543,391,,,,,
19,0.020642833784222603,392,,,,,
19,0.010866692289710045,393,,,,,
19,0.024985551834106445,394,,,,,
19,0.025317354127764702,395,,,,,
19,0.024149497970938683,396,,,,,
19,0.01767689734697342,397,,,,,
19,0.018182136118412018,398,,,,,
19,0.020121611654758453,399,,,,,
,,57,0.0010051949648186564,,,,
,,58,0.0012088976800441742,,,,
,,59,0.011657224036753178,,,,
19,,399,,0.0032170817721635103,,,
19,,399,,,0.9791666865348816,0.9791666865348816,0.02083437331020832
20,0.00835607573390007,400,,,,,
20,0.009946309030056,401,,,,,
20,0.016238361597061157,402,,,,,
20,0.020191799849271774,403,,,,,
20,0.019334573298692703,404,,,,,
20,0.018905315548181534,405,,,,,
20,0.005361794959753752,406,,,,,
20,0.007554678246378899,407,,,,,
20,0.027935590595006943,408,,,,,
20,0.025953400880098343,409,,,,,
20,0.02145969681441784,410,,,,,
20,0.004433930851519108,411,,,,,
20,0.03387128934264183,412,,,,,
20,0.0057379091158509254,413,,,,,
20,0.012850466184318066,414,,,,,
20,0.01892009750008583,415,,,,,
20,0.011401616036891937,416,,,,,
20,0.00913013331592083,417,,,,,
20,0.019608957692980766,418,,,,,
20,0.024831265211105347,419,,,,,
,,60,0.0007928233244456351,,,,
,,61,0.0010408570524305105,,,,
,,62,0.01086723804473877,,,,
20,,419,,0.0029069199226796627,,,
20,,419,,,0.9791666865348816,0.9791666865348816,0.016101162880659103
21,0.011395037174224854,420,,,,,
21,0.017584260553121567,421,,,,,
21,0.011841698549687862,422,,,,,
21,0.01721920073032379,423,,,,,
21,0.008981896564364433,424,,,,,
21,0.029602210968732834,425,,,,,
21,0.013039365410804749,426,,,,,
21,0.013752122409641743,427,,,,,
21,0.01698026806116104,428,,,,,
21,0.035950034856796265,429,,,,,
21,0.01775514893233776,430,,,,,
21,0.009704319760203362,431,,,,,
21,0.02177070826292038,432,,,,,
21,0.025208383798599243,433,,,,,
21,0.007809692062437534,434,,,,,
21,0.02280469238758087,435,,,,,
21,0.005205951631069183,436,,,,,
21,0.007369966246187687,437,,,,,
21,0.020309502258896828,438,,,,,
21,0.016120754182338715,439,,,,,
,,63,0.0019216187065467238,,,,
,,64,0.002331365132704377,,,,
,,65,0.010092995129525661,,,,
21,,439,,0.0037197924684733152,,,
21,,439,,,0.9270833134651184,0.9270833134651184,0.016520261764526367
22,0.02474898472428322,440,,,,,
22,0.006501017138361931,441,,,,,
22,0.019594477489590645,442,,,,,
22,0.005396838299930096,443,,,,,
22,0.014656486921012402,444,,,,,
22,0.023069001734256744,445,,,,,
22,0.019713278859853745,446,,,,,
22,0.012137694284319878,447,,,,,
22,0.006074979435652494,448,,,,,
22,0.003791026771068573,449,,,,,
22,0.028240201994776726,450,,,,,
22,0.03106941655278206,451,,,,,
22,0.0220330897718668,452,,,,,
22,0.010419568978250027,453,,,,,
22,0.006925714202225208,454,,,,,
22,0.00497038010507822,455,,,,,
22,0.02714656852185726,456,,,,,
22,0.030908705666661263,457,,,,,
22,0.013801215216517448,458,,,,,
22,0.008280175738036633,459,,,,,
,,66,0.0004045105306431651,,,,
,,67,0.0004897487233392894,,,,
,,68,0.00740772346034646,,,,
22,,459,,0.001839248463511467,,,
22,,459,,,0.9791666865348816,0.9791666865348816,0.01597394049167633
23,0.01705024391412735,460,,,,,
23,0.005057406611740589,461,,,,,
23,0.008150497451424599,462,,,,,
23,0.006187244784086943,463,,,,,
23,0.003886483609676361,464,,,,,
23,0.017223862931132317,465,,,,,
23,0.015127096325159073,466,,,,,
23,0.007409523241221905,467,,,,,
23,0.004591570235788822,468,,,,,
23,0.029909685254096985,469,,,,,
23,0.011021147482097149,470,,,,,
23,0.021604061126708984,471,,,,,
23,0.014153658412396908,472,,,,,
23,0.03265971690416336,473,,,,,
23,0.03159009665250778,474,,,,,
23,0.02483161725103855,475,,,,,
23,0.008668598718941212,476,,,,,
23,0.00953423511236906,477,,,,,
23,0.022512013092637062,478,,,,,
23,0.018338177353143692,479,,,,,
,,69,0.0006645314861088991,,,,
,,70,0.0007892539724707603,,,,
,,71,0.00711157638579607,,,,
23,,479,,0.002003829460591078,,,
23,,479,,,0.9791666865348816,0.9791666865348816,0.015475345775485039
24,0.005818798206746578,480,,,,,
24,0.004659382626414299,481,,,,,
24,0.01257434394210577,482,,,,,
24,0.011366169899702072,483,,,,,
24,0.007737778127193451,484,,,,,
24,0.020769152790308,485,,,,,
24,0.022054852917790413,486,,,,,
24,0.049421366304159164,487,,,,,
24,0.009678922593593597,488,,,,,
24,0.025092989206314087,489,,,,,
24,0.021981561556458473,490,,,,,
24,0.004870865494012833,491,,,,,
24,0.005470682866871357,492,,,,,
24,0.024345673620700836,493,,,,,
24,0.006643425673246384,494,,,,,
24,0.012179124169051647,495,,,,,
24,0.00731526268646121,496,,,,,
24,0.013397587463259697,497,,,,,
24,0.01196597982198,498,,,,,
24,0.003957353997975588,499,,,,,
,,72,0.0005323289660736918,,,,
,,73,0.0006149637047201395,,,,
,,74,0.008040123619139194,,,,
24,,499,,0.0020669419318437576,,,
24,,499,,,0.9791666865348816,0.9791666865348816,0.014065062627196312
25,0.01490447111427784,500,,,,,
25,0.004421787336468697,501,,,,,
25,0.01125052198767662,502,,,,,
25,0.005274332128465176,503,,,,,
25,0.0098787946626544,504,,,,,
25,0.005919361021369696,505,,,,,
25,0.006917186547070742,506,,,,,
25,0.027251800522208214,507,,,,,
25,0.0068204994313418865,508,,,,,
25,0.014773339964449406,509,,,,,
25,0.007944171316921711,510,,,,,
25,0.03362298384308815,511,,,,,
25,0.027778923511505127,512,,,,,
25,0.013257965445518494,513,,,,,
25,0.008275274187326431,514,,,,,
25,0.0115726999938488,515,,,,,
25,0.009083768352866173,516,,,,,
25,0.012411857955157757,517,,,,,
25,0.012817693874239922,518,,,,,
25,0.031135037541389465,519,,,,,
,,75,0.00037449237424880266,,,,
,,76,0.0004947978886775672,,,,
,,77,0.006347754970192909,,,,
25,,519,,0.0016172670293599367,,,
25,,519,,,0.9791666865348816,0.9791666865348816,0.013765623793005943
26,0.005943041294813156,520,,,,,
26,0.010183056816458702,521,,,,,
26,0.020494848489761353,522,,,,,
26,0.004619110841304064,523,,,,,
26,0.0023389263078570366,524,,,,,
26,0.008932912722229958,525,,,,,
26,0.015044687315821648,526,,,,,
26,0.0065903449431061745,527,,,,,
26,0.009123092517256737,528,,,,,
26,0.008697022683918476,529,,,,,
26,0.007194088771939278,530,,,,,
26,0.0035117180086672306,531,,,,,
26,0.04236745834350586,532,,,,,
26,0.007593512535095215,533,,,,,
26,0.027768665924668312,534,,,,,
26,0.010225892066955566,535,,,,,
26,0.027292758226394653,536,,,,,
26,0.003077672328799963,537,,,,,
26,0.006847412791103125,538,,,,,
26,0.022529616951942444,539,,,,,
,,78,0.0008300584740936756,,,,
,,79,0.001005550497211516,,,,
,,80,0.0060358415357768536,,,,
26,,539,,0.0019414117559790611,,,
26,,539,,,0.9791666865348816,0.9791666865348816,0.012518791481852531
27,0.022200684994459152,540,,,,,
27,0.011759372428059578,541,,,,,
27,0.009863566607236862,542,,,,,
27,0.0054710255935788155,543,,,,,
27,0.005753871984779835,544,,,,,
27,0.0037591385189443827,545,,,,,
27,0.023380324244499207,546,,,,,
27,0.01240721344947815,547,,,,,
27,0.01606890745460987,548,,,,,
27,0.008118794299662113,549,,,,,
27,0.017200374975800514,550,,,,,
27,0.0027407794259488583,551,,,,,
27,0.009643863886594772,552,,,,,
27,0.002364733722060919,553,,,,,
27,0.0026779144536703825,554,,,,,
27,0.002755005145445466,555,,,,,
27,0.004865528549998999,556,,,,,
27,0.044592343270778656,557,,,,,
27,0.018637750297784805,558,,,,,
27,0.0049813417717814445,559,,,,,
,,81,0.00030702425283379853,,,,
,,82,0.0004261712310835719,,,,
,,83,0.006196415051817894,,,,
27,,559,,0.0015325612621381879,,,
27,,559,,,0.9791666865348816,0.9791666865348816,0.011462126858532429
28,0.002663572784513235,560,,,,,
28,0.015185371972620487,561,,,,,
28,0.012268949300050735,562,,,,,
28,0.016197454184293747,563,,,,,
28,0.005014123860746622,564,,,,,
28,0.0018561752513051033,565,,,,,
28,0.012492884881794453,566,,,,,
28,0.004078893922269344,567,,,,,
28,0.028199704363942146,568,,,,,
28,0.0025487528182566166,569,,,,,
28,0.017735224217176437,570,,,,,
28,0.03185892105102539,571,,,,,
28,0.011501790955662727,572,,,,,
28,0.006959451828151941,573,,,,,
28,0.005053370259702206,574,,,,,
28,0.004643573891371489,575,,,,,
28,0.02867204323410988,576,,,,,
28,0.003897493239492178,577,,,,,
28,0.010417690500617027,578,,,,,
28,0.006834146101027727,579,,,,,
,,84,0.00017659086734056473,,,,
,,85,0.00030000667902641,,,,
,,86,0.004746224265545607,,,,
28,,579,,0.0011398836504667997,,,
28,,579,,,0.9791666865348816,0.9791666865348816,0.011403979733586311
29,0.0016092585865408182,580,,,,,
29,0.006955224554985762,581,,,,,
29,0.013722592033445835,582,,,,,
29,0.010796047747135162,583,,,,,
29,0.005247511435300112,584,,,,,
29,0.02110653929412365,585,,,,,
29,0.017504055052995682,586,,,,,
29,0.0034442369360476732,587,,,,,
29,0.002675309544429183,588,,,,,
29,0.013678416609764099,589,,,,,
29,0.0019789780490100384,590,,,,,
29,0.005362608470022678,591,,,,,
29,0.00813391711562872,592,,,,,
29,0.016086174175143242,593,,,,,
29,0.00811537355184555,594,,,,,
29,0.018917609006166458,595,,,,,
29,0.0017610902432352304,596,,,,,
29,0.017231833189725876,597,,,,,
29,0.005660179536789656,598,,,,,
29,0.004790259525179863,599,,,,,
,,87,0.00026305130450055003,,,,
,,88,0.00044775637798011303,,,,
