csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/none,csv-accuracy/micro,csv-train_loss_epoch
11,0.8335071802139282,46,,,,,
11,0.8497674465179443,47,,,,,
,,11,0.5845400094985962,,,,
11,,47,,0.5845400094985962,,,
11,,47,,,0.0,0.0625,0.8710237145423889
12,0.8493041396141052,48,,,,,
12,0.8440117835998535,49,,,,,
12,0.8262428045272827,50,,,,,
12,0.7305901646614075,51,,,,,
,,12,0.5444515943527222,,,,
12,,51,,0.5444515943527222,,,
12,,51,,,0.0,0.03125,0.8314480185508728
13,0.8039082884788513,52,,,,,
13,0.7642258405685425,53,,,,,
13,0.7916741371154785,54,,,,,
13,0.7462007999420166,55,,,,,
,,13,0.5270395874977112,,,,
13,,55,,0.5270395874977112,,,
13,,55,,,0.0,0.0625,0.7834948897361755
14,0.7115868330001831,56,,,,,
14,0.7806727290153503,57,,,,,
14,0.742544949054718,58,,,,,
14,0.7487112283706665,59,,,,,
,,14,0.47432106733322144,,,,
14,,59,,0.47432106733322144,,,
14,,59,,,0.03125,0.25,0.7452253103256226
15,0.7118714451789856,60,,,,,
15,0.684097945690155,61,,,,,
15,0.6731216907501221,62,,,,,
15,0.5846540331840515,63,,,,,
,,15,0.4440552592277527,,,,
15,,63,,0.4440552592277527,,,
15,,63,,,0.03125,0.3125,0.6816167831420898
16,0.6285629272460938,64,,,,,
16,0.6832296848297119,65,,,,,
16,0.637341320514679,66,,,,,
16,0.5810373425483704,67,,,,,
,,16,0.3971705436706543,,,,
16,,67,,0.3971705436706543,,,
16,,67,,,0.03125,0.34375,0.6444287896156311
17,0.5583513975143433,68,,,,,
17,0.5957803130149841,69,,,,,
17,0.5900174379348755,70,,,,,
17,0.5998179912567139,71,,,,,
,,17,0.3338128924369812,,,,
17,,71,,0.3338128924369812,,,
17,,71,,,0.03125,0.375,0.5828011631965637
18,0.5990326404571533,72,,,,,
18,0.5673593282699585,73,,,,,
18,0.5444061756134033,74,,,,,
18,0.5668213367462158,75,,,,,
,,18,0.29899510741233826,,,,
18,,75,,0.29899510741233826,,,
18,,75,,,0.03125,0.375,0.5700010657310486
19,0.49002206325531006,76,,,,,
19,0.5313120484352112,77,,,,,
19,0.5410088300704956,78,,,,,
19,0.5564692616462708,79,,,,,
,,19,0.2763519585132599,,,,
19,,79,,0.2763519585132599,,,
19,,79,,,0.03125,0.375,0.5235262513160706
20,0.5343017578125,80,,,,,
20,0.5111887454986572,81,,,,,
20,0.4860210120677948,82,,,,,
20,0.47494563460350037,83,,,,,
,,20,0.256977379322052,,,,
20,,83,,0.256977379322052,,,
20,,83,,,0.03125,0.59375,0.5077686309814453
21,0.4699740707874298,84,,,,,
21,0.4671899080276489,85,,,,,
21,0.45119765400886536,86,,,,,
21,0.47164592146873474,87,,,,,
,,21,0.25233280658721924,,,,
21,,87,,0.25233280658721924,,,
21,,87,,,0.09375,0.46875,0.46346867084503174
22,0.4721951484680176,88,,,,,
22,0.440015971660614,89,,,,,
22,0.4009319245815277,90,,,,,
22,0.38505300879478455,91,,,,,
,,22,0.21912994980812073,,,,
22,,91,,0.21912994980812073,,,
22,,91,,,0.03125,0.59375,0.4336635172367096
23,0.395906925201416,92,,,,,
23,0.4176724851131439,93,,,,,
23,0.37119412422180176,94,,,,,
23,0.45914435386657715,95,,,,,
,,23,0.2140951305627823,,,,
23,,95,,0.2140951305627823,,,
23,,95,,,0.03125,0.625,0.3998644948005676
24,0.40902090072631836,96,,,,,
24,0.43316763639450073,97,,,,,
24,0.35888752341270447,98,,,,,
24,0.30684858560562134,99,,,,,
,,24,0.18472974002361298,,,,
24,,99,,0.18472974002361298,,,
24,,99,,,0.125,0.78125,0.39316558837890625
25,0.3626977503299713,100,,,,,
25,0.3278718888759613,101,,,,,
25,0.36701658368110657,102,,,,,
25,0.38202643394470215,103,,,,,
,,25,0.1736806482076645,,,,
25,,103,,0.1736806482076645,,,
25,,103,,,0.28125,0.8125,0.3547978401184082
26,0.3527180552482605,104,,,,,
26,0.3622089624404907,105,,,,,
26,0.30549705028533936,106,,,,,
26,0.3286344110965729,107,,,,,
,,26,0.16061857342720032,,,,
26,,107,,0.16061857342720032,,,
26,,107,,,0.3125,0.59375,0.339256227016449
27,0.307197630405426,108,,,,,
27,0.3298153877258301,109,,,,,
27,0.31886860728263855,110,,,,,
27,0.38441723585128784,111,,,,,
,,27,0.1424013376235962,,,,
27,,111,,0.1424013376235962,,,
27,,111,,,0.1875,0.59375,0.32368800044059753
28,0.35585808753967285,112,,,,,
28,0.3144700229167938,113,,,,,
28,0.32148945331573486,114,,,,,
28,0.3125215470790863,115,,,,,
,,28,0.13752536475658417,,,,
28,,115,,0.13752536475658417,,,
28,,115,,,0.25,0.71875,0.32921475172042847
29,0.3167126774787903,116,,,,,
29,0.2889763116836548,117,,,,,
29,0.3094196617603302,118,,,,,
29,0.2581748962402344,119,,,,,
,,29,0.13408774137496948,,,,
29,,119,,0.13408774137496948,,,
29,,119,,,0.375,0.71875,0.30143147706985474
